year,test,LEA,school,subject,proficiency
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY MIDDLE,English Language Arts,0.34
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY MIDDLE,Mathematics,0.25
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY MIDDLE,Mathematics,0.43
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY MIDDLE,Mathematics,0.42
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY MIDDLE,Science,0.42
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY MIDDLE,Science,0.49
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY MIDDLE,Science,0.49
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY SCHOOL,English Language Arts,0.34
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY SCHOOL,English Language Arts,0.33
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY SCHOOL,English Language Arts,0.48
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY SCHOOL,Mathematics,0.41
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY SCHOOL,Mathematics,0.51
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY SCHOOL,Mathematics,0.42
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY SCHOOL,Science,0.61
2015,SAGE,SOUTH SANPETE DISTRICT,GUNNISON VALLEY SCHOOL,Science,0.58
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,English Language Arts,0.45
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,English Language Arts,0.42
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,English Language Arts,0.42
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,Mathematics,0.41
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,Mathematics,0.44
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,Mathematics,0.56
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,Science,0.42
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,Science,0.43
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,Science,0.44
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI HIGH,Science,0.53
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI SCHOOL,English Language Arts,0.43
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI SCHOOL,English Language Arts,0.47
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI SCHOOL,English Language Arts,0.36
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI SCHOOL,Mathematics,0.55
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI SCHOOL,Mathematics,0.66
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI SCHOOL,Mathematics,0.55
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI SCHOOL,Science,0.58
2015,SAGE,SOUTH SANPETE DISTRICT,MANTI SCHOOL,Science,0.53
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,English Language Arts,0.63
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,English Language Arts,0.44
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,English Language Arts,0.60
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,Mathematics,0.55
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,Mathematics,0.30
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,Mathematics,0.26
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,Science,0.40
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,Science,0.34
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT HIGH,Science,0.73
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,English Language Arts,0.57
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,English Language Arts,0.51
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,English Language Arts,0.68
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,English Language Arts,0.87
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,Mathematics,0.59
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,Mathematics,0.45
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,Mathematics,0.60
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,Mathematics,0.81
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,Science,0.47
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,Science,0.58
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,Science,0.50
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT MIDDLE,Science,0.75
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT SCHOOL,English Language Arts,0.49
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT SCHOOL,English Language Arts,0.46
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT SCHOOL,Mathematics,0.58
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT SCHOOL,Mathematics,0.55
2015,SAGE,SOUTH SUMMIT DISTRICT,SOUTH SUMMIT SCHOOL,Science,0.54
2015,SAGE,TIMPANOGOS ACADEMY,TIMPANOGOS ACADEMY,Mathematics,0.57
2015,SAGE,SUCCESS ACADEMY,SUCCESS DSU,English Language Arts,0.70
2015,SAGE,SUCCESS ACADEMY,SUCCESS DSU,Mathematics,0.77
2015,SAGE,SUCCESS ACADEMY,SUCCESS DSU,Science,0.79
2015,SAGE,SUCCESS ACADEMY,SUCCESS DSU,Science,0.90
2015,SAGE,SUCCESS ACADEMY,SUCCESS SUU,English Language Arts,0.75
2015,SAGE,SUCCESS ACADEMY,SUCCESS SUU,English Language Arts,0.67
2015,SAGE,SUCCESS ACADEMY,SUCCESS SUU,English Language Arts,0.82
2015,SAGE,SUCCESS ACADEMY,SUCCESS SUU,Mathematics,0.77
2015,SAGE,SUCCESS ACADEMY,SUCCESS SUU,Mathematics,0.84
2015,SAGE,SUCCESS ACADEMY,SUCCESS SUU,Science,0.78
2015,SAGE,SUCCESS ACADEMY,SUCCESS SUU,Science,0.65
2015,SAGE,SUCCESS ACADEMY,SUCCESS SUU,Science,0.93
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,English Language Arts,0.56
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,English Language Arts,0.55
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,English Language Arts,0.53
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,English Language Arts,0.62
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,English Language Arts,0.68
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,English Language Arts,0.48
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Mathematics,0.53
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Mathematics,0.58
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Mathematics,0.62
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Mathematics,0.42
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Mathematics,0.71
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Mathematics,0.49
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Science,0.39
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Science,0.60
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Science,0.45
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Science,0.61
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - DRAPER CAMPUS,Science,0.42
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,English Language Arts,0.31
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,English Language Arts,0.36
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,English Language Arts,0.46
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,English Language Arts,0.41
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,Mathematics,0.33
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,Mathematics,0.40
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,Mathematics,0.40
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,Mathematics,0.33
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,Science,0.42
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,Science,0.37
2015,SAGE,SUMMIT ACADEMY,SUMMIT ACADEMY - INDEPENDENCE,Science,0.42
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,English Language Arts,0.41
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,English Language Arts,0.36
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,English Language Arts,0.57
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,Mathematics,0.37
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,Mathematics,0.29
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,Mathematics,0.43
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,Science,0.31
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,Science,0.19
2015,SAGE,SUMMIT ACADEMY HIGH SCHOOL,SUMMIT ACADEMY HIGH SCHOOL,Science,0.32
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,English Language Arts,0.66
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,English Language Arts,0.57
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,English Language Arts,0.62
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,English Language Arts,0.58
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,English Language Arts,0.59
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,English Language Arts,0.70
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,English Language Arts,0.70
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Mathematics,0.62
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Mathematics,0.69
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Mathematics,0.66
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Mathematics,0.51
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Mathematics,0.55
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Mathematics,0.62
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Mathematics,0.56
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Science,0.63
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Science,0.69
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Science,0.55
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Science,0.45
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Science,0.58
2015,SAGE,SYRACUSE ARTS ACADEMY,SYRACUSE ARTS ACADEMY - ANTELOPE,Science,0.78
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,English Language Arts,0.49
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,English Language Arts,0.56
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,English Language Arts,0.45
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,English Language Arts,0.60
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,English Language Arts,0.44
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,English Language Arts,0.52
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Mathematics,0.71
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Mathematics,0.78
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Mathematics,0.53
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Mathematics,0.34
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Mathematics,0.39
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Science,0.57
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Science,0.47
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Science,0.57
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Science,0.47
2015,SAGE,THOMAS EDISON,THOMAS EDISON - NORTH,Science,0.57
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,English Language Arts,0.47
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,English Language Arts,0.43
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,English Language Arts,0.41
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,English Language Arts,0.27
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,English Language Arts,0.31
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,English Language Arts,0.43
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Mathematics,0.49
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Mathematics,0.65
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Mathematics,0.62
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Mathematics,0.36
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Mathematics,0.31
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Science,0.61
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Science,0.55
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Science,0.36
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Science,0.40
2015,SAGE,THOMAS EDISON,THOMAS EDISON - SOUTH,Science,0.46
2015,SAGE,TIMPANOGOS ACADEMY,TIMPANOGOS ACADEMY,English Language Arts,0.48
2015,SAGE,TIMPANOGOS ACADEMY,TIMPANOGOS ACADEMY,English Language Arts,0.39
2015,SAGE,TIMPANOGOS ACADEMY,TIMPANOGOS ACADEMY,English Language Arts,0.32
2015,SAGE,TIMPANOGOS ACADEMY,TIMPANOGOS ACADEMY,Mathematics,0.54
2015,SAGE,TIMPANOGOS ACADEMY,TIMPANOGOS ACADEMY,Mathematics,0.48
2015,SAGE,TIMPANOGOS ACADEMY,TIMPANOGOS ACADEMY,Science,0.43
2015,SAGE,TIMPANOGOS ACADEMY,TIMPANOGOS ACADEMY,Science,0.34
2015,SAGE,TOOELE DISTRICT,ANNA SMITH SCHOOL,English Language Arts,0.26
2015,SAGE,TOOELE DISTRICT,ANNA SMITH SCHOOL,English Language Arts,0.20
2015,SAGE,TOOELE DISTRICT,ANNA SMITH SCHOOL,Mathematics,0.33
2015,SAGE,TOOELE DISTRICT,ANNA SMITH SCHOOL,Mathematics,0.40
2015,SAGE,TOOELE DISTRICT,ANNA SMITH SCHOOL,Science,0.29
2015,SAGE,TOOELE DISTRICT,CLARKE N. JOHNSEN JR HIGH,English Language Arts,0.49
2015,SAGE,TOOELE DISTRICT,CLARKE N. JOHNSEN JR HIGH,English Language Arts,0.40
2015,SAGE,TOOELE DISTRICT,CLARKE N. JOHNSEN JR HIGH,Mathematics,0.49
2015,SAGE,TOOELE DISTRICT,CLARKE N. JOHNSEN JR HIGH,Mathematics,0.38
2015,SAGE,TOOELE DISTRICT,CLARKE N. JOHNSEN JR HIGH,Science,0.62
2015,SAGE,TOOELE DISTRICT,CLARKE N. JOHNSEN JR HIGH,Science,0.61
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,English Language Arts,0.42
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,English Language Arts,0.40
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,English Language Arts,0.28
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,Mathematics,0.35
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,English Language Arts,0.43
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,Mathematics,0.56
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,Mathematics,0.44
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,Mathematics,0.31
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,Mathematics,0.43
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,Science,0.34
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,Science,0.42
2015,SAGE,TOOELE DISTRICT,COPPER CANYON SCHOOL,Science,0.51
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,English Language Arts,0.24
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,English Language Arts,0.29
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,English Language Arts,0.18
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,English Language Arts,0.39
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,Mathematics,0.43
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,Mathematics,0.44
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,Mathematics,0.29
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,Science,0.34
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,Science,0.36
2015,SAGE,TOOELE DISTRICT,EAST SCHOOL,Science,0.40
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,English Language Arts,0.38
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,English Language Arts,0.42
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,English Language Arts,0.34
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,Mathematics,0.41
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,Mathematics,0.32
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,Mathematics,0.47
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,Science,0.43
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,Science,0.49
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,Science,0.33
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE HIGH,Science,0.72
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE JR HIGH,English Language Arts,0.41
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE JR HIGH,English Language Arts,0.41
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE JR HIGH,Mathematics,0.58
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE JR HIGH,Mathematics,0.41
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE JR HIGH,Science,0.43
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE JR HIGH,Science,0.44
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,English Language Arts,0.58
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,English Language Arts,0.43
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,English Language Arts,0.33
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,English Language Arts,0.35
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,Mathematics,0.68
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,Mathematics,0.54
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,Mathematics,0.50
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,Mathematics,0.41
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,Science,0.53
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,Science,0.55
2015,SAGE,TOOELE DISTRICT,GRANTSVILLE SCHOOL,Science,0.37
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,English Language Arts,0.29
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,English Language Arts,0.12
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,English Language Arts,0.30
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,English Language Arts,0.31
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,Mathematics,0.35
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,Mathematics,0.18
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,Mathematics,0.43
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,Mathematics,0.39
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,Science,0.10
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,Science,0.45
2015,SAGE,TOOELE DISTRICT,HARRIS SCHOOL,Science,0.42
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,English Language Arts,0.39
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,English Language Arts,0.42
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,English Language Arts,0.40
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,English Language Arts,0.39
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,Mathematics,0.53
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,Mathematics,0.52
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,Mathematics,0.52
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,Mathematics,0.36
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,Science,0.56
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,Science,0.48
2015,SAGE,TOOELE DISTRICT,MIDDLE CANYON SCHOOL,Science,0.47
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,English Language Arts,0.36
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,English Language Arts,0.35
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,English Language Arts,0.44
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,English Language Arts,0.40
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,Mathematics,0.55
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,Mathematics,0.57
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,Mathematics,0.47
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,Mathematics,0.33
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,Science,0.59
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,Science,0.38
2015,SAGE,TOOELE DISTRICT,NORTHLAKE SCHOOL,Science,0.43
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,English Language Arts,0.38
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,English Language Arts,0.33
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,English Language Arts,0.34
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,English Language Arts,0.42
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,Mathematics,0.53
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,Mathematics,0.33
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,Mathematics,0.40
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,Mathematics,0.41
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,Science,0.39
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,Science,0.40
2015,SAGE,TOOELE DISTRICT,OVERLAKE SCHOOL,Science,0.55
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,English Language Arts,0.49
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,English Language Arts,0.46
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,English Language Arts,0.39
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,English Language Arts,0.54
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,Mathematics,0.57
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,Mathematics,0.53
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,Mathematics,0.37
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,Mathematics,0.43
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,Science,0.48
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,Science,0.48
2015,SAGE,TOOELE DISTRICT,ROSE SPRINGS SCHOOL,Science,0.53
2015,SAGE,TOOELE DISTRICT,SETTLEMENT CANYON SCHOOL,English Language Arts,0.43
2015,SAGE,TOOELE DISTRICT,SETTLEMENT CANYON SCHOOL,English Language Arts,0.30
2015,SAGE,TOOELE DISTRICT,SETTLEMENT CANYON SCHOOL,English Language Arts,0.40
2015,SAGE,TOOELE DISTRICT,SETTLEMENT CANYON SCHOOL,English Language Arts,0.39
2015,SAGE,TOOELE DISTRICT,SETTLEMENT CANYON SCHOOL,Mathematics,0.56
2015,SAGE,TOOELE DISTRICT,SETTLEMENT CANYON SCHOOL,Mathematics,0.36
