year,test,school,LEA,LEA_ID,subject,proficiency
2021,RISE,Noah Webster Academy,Noah Webster Academy,185686,Mathematics,0.344961
2021,RISE,Noah Webster Academy,Noah Webster Academy,185686,Science,0.386935
2021,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,English Language Arts,0.341373
2021,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,Mathematics,0.255121
2021,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,Science,0.364465
2021,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,English Language Arts,0.465517
2021,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,Mathematics,0.258065
2021,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,Science,0.292308
2021,RISE,Fairview School,North Sanpete District,837,English Language Arts,0.427586
2021,RISE,Fairview School,North Sanpete District,837,Mathematics,0.531034
2021,RISE,Fairview School,North Sanpete District,837,Science,0.535714
2021,RISE,Fountain Green School,North Sanpete District,837,English Language Arts,0.4875
2021,RISE,Fountain Green School,North Sanpete District,837,Mathematics,0.4125
2021,RISE,Fountain Green School,North Sanpete District,837,Science,0.548387
2021,RISE,Moroni School,North Sanpete District,837,English Language Arts,0.31746
2021,RISE,Moroni School,North Sanpete District,837,Mathematics,0.15873
2021,RISE,Moroni School,North Sanpete District,837,Science,0.330935
2021,RISE,Mt. Pleasant School,North Sanpete District,837,English Language Arts,0.463964
2021,RISE,Mt. Pleasant School,North Sanpete District,837,Mathematics,0.454955
2021,RISE,Mt. Pleasant School,North Sanpete District,837,Science,0.51497
2021,RISE,North Sanpete High,North Sanpete District,837,English Language Arts,0.390845
2021,RISE,North Sanpete High,North Sanpete District,837,Mathematics,0.27931
2021,RISE,North Sanpete High,North Sanpete District,837,Science,0.339683
2021,RISE,North Sanpete Middle,North Sanpete District,837,English Language Arts,0.490463
2021,RISE,North Sanpete Middle,North Sanpete District,837,Mathematics,0.463415
2021,RISE,North Sanpete Middle,North Sanpete District,837,Science,0.554054
2021,RISE,Spring City School,North Sanpete District,837,English Language Arts,0.360465
2021,RISE,Spring City School,North Sanpete District,837,Mathematics,0.5
2021,RISE,Spring City School,North Sanpete District,837,Science,0.408451
2021,RISE,North Star Academy,North Star Academy,165612,English Language Arts,0.575949
2021,RISE,North Star Academy,North Star Academy,165612,Mathematics,0.585987
2021,RISE,North Star Academy,North Star Academy,165612,Science,0.606061
2021,RISE,North Star Academy,North Star Academy,165612,English Language Arts,0.660714
2021,RISE,North Star Academy,North Star Academy,165612,Mathematics,0.625
2021,RISE,North Star Academy,North Star Academy,165612,Science,0.654545
2021,RISE,North Summit High,North Summit District,849,English Language Arts,0.58042
2021,RISE,North Summit High,North Summit District,849,Mathematics,0.531915
2021,RISE,North Summit High,North Summit District,849,Science,0.392857
2021,RISE,North Summit Middle,North Summit District,849,English Language Arts,0.562701
2021,RISE,North Summit Middle,North Summit District,849,Mathematics,0.508091
2021,RISE,North Summit Middle,North Summit District,849,Science,0.594855
2021,RISE,North Summit School,North Summit District,849,English Language Arts,0.513699
2021,RISE,North Summit School,North Summit District,849,Mathematics,0.575342
2021,RISE,North Summit School,North Summit District,849,Science,0.518987
2021,RISE,Odyssey Charter School,Odyssey Charter School,175612,English Language Arts,0.481081
2021,RISE,Odyssey Charter School,Odyssey Charter School,175612,Mathematics,0.589189
2021,RISE,Odyssey Charter School,Odyssey Charter School,175612,Science,0.625899
2021,RISE,Ben Lomond High,Ogden City District,1183,English Language Arts,0.28
2021,RISE,Ben Lomond High,Ogden City District,1183,Mathematics,0.115538
2021,RISE,Ben Lomond High,Ogden City District,1183,Science,0.154185
2021,RISE,Bonneville School,Ogden City District,1183,English Language Arts,0.165094
2021,RISE,Bonneville School,Ogden City District,1183,Mathematics,0.161905
2021,RISE,Bonneville School,Ogden City District,1183,Science,0.233766
2021,RISE,East Ridge Elementary School,Ogden City District,1183,English Language Arts,0.407035
2021,RISE,East Ridge Elementary School,Ogden City District,1183,Mathematics,0.380711
2021,RISE,East Ridge Elementary School,Ogden City District,1183,Science,0.394366
2021,RISE,Heritage School,Ogden City District,1183,English Language Arts,0.252525
2021,RISE,Heritage School,Ogden City District,1183,Mathematics,0.215753
2021,RISE,Heritage School,Ogden City District,1183,Science,0.22973
2021,RISE,Highland Junior High,Ogden City District,1183,English Language Arts,0.172199
2021,RISE,Highland Junior High,Ogden City District,1183,Mathematics,0.121086
2021,RISE,Highland Junior High,Ogden City District,1183,Science,0.12605
2021,RISE,Highland Junior High,Ogden City District,1183,English Language Arts,0.183333
2021,RISE,Highland Junior High,Ogden City District,1183,Mathematics,0.115
2021,RISE,Highland Junior High,Ogden City District,1183,Science,0.0990566
2021,RISE,Hillcrest School,Ogden City District,1183,English Language Arts,0.220238
2021,RISE,Hillcrest School,Ogden City District,1183,Mathematics,0.319527
2021,RISE,Hillcrest School,Ogden City District,1183,Science,0.276923
2021,RISE,James Madison School,Ogden City District,1183,English Language Arts,0.149701
2021,RISE,James Madison School,Ogden City District,1183,Mathematics,0.0787879
2021,RISE,James Madison School,Ogden City District,1183,Science,0.192
2021,RISE,Lincoln School,Ogden City District,1183,English Language Arts,0.189516
2021,RISE,Lincoln School,Ogden City District,1183,Mathematics,0.174797
2021,RISE,Lincoln School,Ogden City District,1183,Science,0.244565
2021,RISE,Mound Fort Junior High,Ogden City District,1183,English Language Arts,0.267352
2021,RISE,Mound Fort Junior High,Ogden City District,1183,Mathematics,0.26455
2021,RISE,Mound Fort Junior High,Ogden City District,1183,Science,0.341146
2021,RISE,Mound Fort Junior High,Ogden City District,1183,English Language Arts,0.235294
2021,RISE,Mound Fort Junior High,Ogden City District,1183,Mathematics,0.16568
2021,RISE,Mound Fort Junior High,Ogden City District,1183,Science,0.211765
2021,RISE,Mount Ogden Junior High,Ogden City District,1183,English Language Arts,0.382239
2021,RISE,Mount Ogden Junior High,Ogden City District,1183,Mathematics,0.327451
2021,RISE,Mount Ogden Junior High,Ogden City District,1183,Science,0.36699
2021,RISE,Mount Ogden Junior High,Ogden City District,1183,English Language Arts,0.359813
2021,RISE,Mount Ogden Junior High,Ogden City District,1183,Mathematics,0.205357
2021,RISE,Mount Ogden Junior High,Ogden City District,1183,Science,0.25974
2021,RISE,New Bridge School,Ogden City District,1183,English Language Arts,0.258687
2021,RISE,New Bridge School,Ogden City District,1183,Mathematics,0.235521
2021,RISE,New Bridge School,Ogden City District,1183,Science,0.319588
2021,RISE,Odyssey School,Ogden City District,1183,English Language Arts,0.196507
2021,RISE,Odyssey School,Ogden City District,1183,Mathematics,0.154185
2021,RISE,Odyssey School,Ogden City District,1183,Science,0.258427
2021,RISE,Ogden High,Ogden City District,1183,English Language Arts,0.381538
2021,RISE,Ogden High,Ogden City District,1183,Mathematics,0.175159
2021,RISE,Ogden High,Ogden City District,1183,Science,0.292614
2021,RISE,Ogden Online Elementary,Ogden City District,1183,English Language Arts,0.282051
2021,RISE,Ogden Online Elementary,Ogden City District,1183,Mathematics,0.168285
2021,RISE,Ogden Online Elementary,Ogden City District,1183,Science,0.227848
2021,RISE,Ogden Online Secondary,Ogden City District,1183,English Language Arts,0.27451
2021,RISE,Ogden Online Secondary,Ogden City District,1183,Mathematics,0.147368
2021,RISE,Ogden Online Secondary,Ogden City District,1183,Science,0.19
2021,RISE,Ogden Online Secondary,Ogden City District,1183,English Language Arts,0.30137
2021,RISE,Ogden Online Secondary,Ogden City District,1183,Mathematics,0.213115
2021,RISE,Ogden Online Secondary,Ogden City District,1183,Science,0.144444
2021,RISE,Polk School,Ogden City District,1183,English Language Arts,0.591667
2021,RISE,Polk School,Ogden City District,1183,Mathematics,0.546218
2021,RISE,Polk School,Ogden City District,1183,Science,0.619565
2021,RISE,Shadow Valley School,Ogden City District,1183,English Language Arts,0.570492
2021,RISE,Shadow Valley School,Ogden City District,1183,Mathematics,0.514851
2021,RISE,Shadow Valley School,Ogden City District,1183,Science,0.57563
2021,RISE,Taylor Canyon School,Ogden City District,1183,English Language Arts,0.598765
2021,RISE,Taylor Canyon School,Ogden City District,1183,Mathematics,0.591195
2021,RISE,Taylor Canyon School,Ogden City District,1183,Science,0.661157
2021,RISE,Thomas O. Smith School,Ogden City District,1183,English Language Arts,0.171569
2021,RISE,Thomas O. Smith School,Ogden City District,1183,Mathematics,0.11
2021,RISE,Thomas O. Smith School,Ogden City District,1183,Science,0.238095
2021,RISE,Wasatch School,Ogden City District,1183,English Language Arts,0.624277
2021,RISE,Wasatch School,Ogden City District,1183,Mathematics,0.526316
2021,RISE,Wasatch School,Ogden City District,1183,Science,0.560606
2021,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,English Language Arts,0.182469
2021,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,Mathematics,0.138182
2021,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,Science,0.209402
2021,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,English Language Arts,0.306122
2021,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,Mathematics,0.126316
2021,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,Science,0.239583
2021,RISE,Open Classroom,Open Classroom,185847,English Language Arts,0.335484
2021,RISE,Open Classroom,Open Classroom,185847,Mathematics,0.270968
2021,RISE,Open Classroom,Open Classroom,185847,Science,0.353846
2021,RISE,Pacific Heritage Academy,Pacific Heritage Academy,186276,English Language Arts,0.181373
2021,RISE,Pacific Heritage Academy,Pacific Heritage Academy,186276,Mathematics,0.137255
2021,RISE,Pacific Heritage Academy,Pacific Heritage Academy,186276,Science,0.179775
2021,RISE,Paradigm High School,Paradigm High School,185692,English Language Arts,0.434783
2021,RISE,Paradigm High School,Paradigm High School,185692,Mathematics,0.181818
2021,RISE,Paradigm High School,Paradigm High School,185692,Science,0.415385
2021,RISE,Paradigm High School,Paradigm High School,185692,English Language Arts,0.473684
2021,RISE,Paradigm High School,Paradigm High School,185692,Mathematics,0.17284
2021,RISE,Paradigm High School,Paradigm High School,185692,Science,0.268817
2021,RISE,Ecker Hill Middle,Park City District,856,English Language Arts,0.553285
2021,RISE,Ecker Hill Middle,Park City District,856,Mathematics,0.48538
2021,RISE,Ecker Hill Middle,Park City District,856,Science,0.567449
2021,RISE,Jeremy Ranch School,Park City District,856,English Language Arts,0.594595
2021,RISE,Jeremy Ranch School,Park City District,856,Mathematics,0.665541
2021,RISE,Jeremy Ranch School,Park City District,856,Science,0.683168
2021,RISE,Mcpolin School,Park City District,856,English Language Arts,0.543147
2021,RISE,Mcpolin School,Park City District,856,Mathematics,0.605128
2021,RISE,Mcpolin School,Park City District,856,Science,0.632813
2021,RISE,Park City High,Park City District,856,English Language Arts,0.599369
2021,RISE,Park City High,Park City District,856,Mathematics,0.394322
2021,RISE,Park City High,Park City District,856,Science,0.556231
2021,RISE,Parleys Park School,Park City District,856,English Language Arts,0.568905
2021,RISE,Parleys Park School,Park City District,856,Mathematics,0.552817
2021,RISE,Parleys Park School,Park City District,856,Science,0.553763
2021,RISE,Trailside School,Park City District,856,English Language Arts,0.482927
2021,RISE,Trailside School,Park City District,856,Mathematics,0.502439
2021,RISE,Trailside School,Park City District,856,Science,0.5
2021,RISE,Treasure Mtn. Junior High School,Park City District,856,English Language Arts,0.451515
2021,RISE,Treasure Mtn. Junior High School,Park City District,856,Mathematics,0.169811
2021,RISE,Treasure Mtn. Junior High School,Park City District,856,Science,0.480769
2021,RISE,Treasure Mtn. Junior High School,Park City District,856,English Language Arts,0.544693
2021,RISE,Treasure Mtn. Junior High School,Park City District,856,Mathematics,0.382436
2021,RISE,Treasure Mtn. Junior High School,Park City District,856,Science,0.374269
2021,RISE,Pinnacle Canyon Academy,Pinnacle Canyon Academy,5492,English Language Arts,0.117647
2021,RISE,Pinnacle Canyon Academy,Pinnacle Canyon Academy,5492,Science,0.171429
2021,RISE,Pinnacle Canyon Academy,Pinnacle Canyon Academy,5492,English Language Arts,0.254902
2021,RISE,Pinnacle Canyon Academy,Pinnacle Canyon Academy,5492,Science,0.150943
2021,RISE,Circleville School,Piute District,865,English Language Arts,0.444444
2021,RISE,Circleville School,Piute District,865,Mathematics,0.6
2021,RISE,Piute High,Piute District,865,English Language Arts,0.425926
2021,RISE,Piute High,Piute District,865,Mathematics,0.272727
2021,RISE,Piute High,Piute District,865,Science,0.45614
2021,RISE,Piute High,Piute District,865,English Language Arts,0.409836
2021,RISE,Piute High,Piute District,865,Mathematics,0.196721
2021,RISE,Piute High,Piute District,865,Science,0.409836
2021,RISE,Promontory School of Expeditionary Learning,Promontory School of Expeditionary Learning,186278,English Language Arts,0.310219
2021,RISE,Promontory School of Expeditionary Learning,Promontory School of Expeditionary Learning,186278,Mathematics,0.216418
2021,RISE,Promontory School of Expeditionary Learning,Promontory School of Expeditionary Learning,186278,Science,0.347032
2021,RISE,Providence Hall,Providence Hall,185871,English Language Arts,0.324123
2021,RISE,Providence Hall,Providence Hall,185871,Mathematics,0.294243
2021,RISE,Providence Hall,Providence Hall,185871,Science,0.428745
2021,RISE,Providence Hall,Providence Hall,185871,English Language Arts,0.420896
2021,RISE,Providence Hall,Providence Hall,185871,Mathematics,0.269625
2021,RISE,Providence Hall,Providence Hall,185871,Science,0.240356
2021,RISE,Amelia Earhart School,Provo District,1222,English Language Arts,0.362832
2021,RISE,Amelia Earhart School,Provo District,1222,Mathematics,0.28
2021,RISE,Amelia Earhart School,Provo District,1222,Science,0.335227
2021,RISE,Canyon Crest School,Provo District,1222,English Language Arts,0.543379
2021,RISE,Canyon Crest School,Provo District,1222,Mathematics,0.605505
2021,RISE,Canyon Crest School,Provo District,1222,Science,0.61875
2021,RISE,Centennial Middle,Provo District,1222,English Language Arts,0.515296
2021,RISE,Centennial Middle,Provo District,1222,Mathematics,0.333333
2021,RISE,Centennial Middle,Provo District,1222,Science,0.49763
2021,RISE,Dixon Middle,Provo District,1222,English Language Arts,0.433333
2021,RISE,Dixon Middle,Provo District,1222,Mathematics,0.34748
2021,RISE,Dixon Middle,Provo District,1222,Science,0.422803
2021,RISE,Edgemont School,Provo District,1222,English Language Arts,0.677019
2021,RISE,Edgemont School,Provo District,1222,Mathematics,0.600619
2021,RISE,Edgemont School,Provo District,1222,Science,0.64876
2021,RISE,Franklin School,Provo District,1222,English Language Arts,0.186047
2021,RISE,Franklin School,Provo District,1222,Mathematics,0.152047
2021,RISE,Franklin School,Provo District,1222,Science,0.271186
