LEA,school,year,r_1100,r_1110,r_1111,r_1112,r_1113,r_1114,r_1115,r_1118,r_1124,r_1125,r_1128,r_1129,r_1134,r_1135,r_1136,r_1140,r_1154,r_1160,r_1162,r_1164,r_1174,r_1178,r_1184,r_1190,r_1199,r_1200,r_1300,r_1310,r_1320,r_1330,r_1340,r_1400,r_1410,r_1420,r_1440,r_1500,r_1510,r_1515,r_1540,r_1610,r_1620,r_1690,r_1700,r_1710,r_1720,r_1730,r_1740,r_1741,r_1742,r_1743,r_1744,r_1745,r_1746,r_1747,r_1748,r_1750,r_1760,r_1770,r_1780,r_1790,r_1800,r_1900,r_1910,r_1920,r_1930,r_1940,r_1950,r_1960,r_1965,r_1970,r_1980,r_1990,r_2000,r_3000,r_3005,r_3010,r_3013,r_3015,r_3020,r_3025,r_3100,r_3105,r_3110,r_3115,r_3120,r_3125,r_3128,r_3130,r_3155,r_3160,r_3200,r_3209,r_3210,r_3211,r_3212,r_3213,r_3215,r_3218,r_3220,r_3221,r_3230,r_3270,r_3300,r_3322,r_3336,r_3400,r_3405,r_3410,r_3415,r_3423,r_3435,r_3448,r_3467,r_3468,r_3470,r_3471,r_3477,r_3480,r_3500,r_3515,r_3520,r_3522,r_3555,r_3560,r_3600,r_3610,r_3612,r_3613,r_3635,r_3636,r_3637,r_3641,r_3646,r_3650,r_3655,r_3661,r_3687,r_3700,r_3701,r_3703,r_3704,r_3706,r_3708,r_3709,r_3710,r_3713,r_3714,r_3716,r_3717,r_3718,r_3719,r_3720,r_3721,r_3725,r_3760,r_3762,r_3764,r_3769,r_3770,r_3772,r_3774,r_3776,r_3780,r_3785,r_3795,r_3799,r_3800,r_3805,r_3807,r_3808,r_3810,r_3816,r_3851,r_3861,r_3862,r_3865,r_3866,r_3867,r_3868,r_3876,r_3878,r_3881,r_3882,r_3900,r_3990,r_5000,r_5100,r_5110,r_5120,r_5130,r_5140,r_5200,r_5210,r_5300,r_5400,r_5500,r_5600,r_5900,r_6100,r_6200,r_6300,r_6400
Granite District,Skyline High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4605.0,,,,,5455.0,,,,14157.92,,,,,,,108957.51000000001,6099.27,2980.0,774807.13,,,,,,,,,105312.89,11394.6,103523.16,,,,,27150.0,66354.22999999998,,,,,,,,8180.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14175.0,,,,,,,,,,,,,,,,451542.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60685.96999999999,-32.5,,,,,1080648.52,,,,
Granite District,Skyline High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,30.0,,,,3958.53,,,,,,,55486.65,1835.91,,,157375.47,-5413.75,149523.1,-6486.0,14507.5,-495.0,407956.98,-6882.25,99175.26999999999,13652.66,19409.309999999998,202908.5,,,,24550.0,37440.21,,,,,,,,-13779.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10127.23,,,,,,,,,,,,,,,,414598.93999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16258.930000000015,0.0,,,,,626258.84,,,,
Granite District,South Kearns School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.34,,,,,,,,,,914.5,,,,,,,,,,,,,4298.23,,,56.4,1566.29,,,,,,,,3953.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30277.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23929.99,,,,,,,1030.4,-1030.4,,,,,11789.44,,,,
Granite District,South Kearns School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.88,,,,,,,,,,,,,,,,,,,32.48,275.0,2609.94,,,,,40.23,7588.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45117.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434.0,,,,,,,,,,,,,,,,,,55563.31,,,,,,,0.0,0.0,,,,,13423.49,,,,
Granite District,South Kearns School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.31,,,,,,,,,,,,,,,,,,,,97.26,,,,,,,12630.03,,,,,,,,7579.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119526.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.21,,,,,,,,,,,,,,,,,,20496.85,,,,,,,28.31999999999971,0.0,,,,,16035.560000000001,,,,
Granite District,Spring Lane School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.37,,,,,,,,,,2886.36,,,,,,,,,2016.1100000000001,,,,7853.0,,,496.4,18493.989999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48799.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.8,-1564.8,,,,,41598.38,,,,
Granite District,Spring Lane School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.82,,,,,,,,,,,,,,,,,,,,101.0,14081.45,,,,,660.23,13403.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100468.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45006.399999999994,,,,
Granite District,Spring Lane School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.46,,,,,,,,,,,,,,,,,600.0,,219.3,15.0,3923.0,,,,,,11476.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86151.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.31999999999971,0.0,,,,,51099.29,,,,
Granite District,Stansbury School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.89,,,,,,,,,,390.97,,,,,,,,,3829.24,,,,25677.2,,,56.4,4360.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104034.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950.4,-2950.4,,,,,7787.22,,,,
Granite District,Stansbury School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.44,,,,,,,,,,,,,,,,,,,3517.83,349.99,8990.05,,,,,140.23,4343.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142878.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10239.799999999997,,,,
Granite District,Stansbury School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.18,,,,,,,,,,,,,,,,,,,112.5,84.0,,,,,,2660.0,9864.45,,,,,,,,516.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207989.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.320000000001166,0.0,,,,,10425.81,,,,
Granite District,Taylorsville High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6010.0,,,,,5025.0,,,,35507.67,,,,,,,77607.99,1472.94,13493.85,680604.65,,,,,,,,,33853.35,,,,161737.54,,,100973.5,58105.32,,,,,,,,107887.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239281.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23737.630000000005,,,,,,,,,
Granite District,Taylorsville High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430.0,,,,,3047.5,,,,29538.95,,,,,,,56691.259999999995,18806.649999999998,1910.0,361465.49,,,,,,,,,97040.48,8074.68,147657.05,,,,,31951.65,72732.92000000001,,,,,,,,104553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328560.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6451.269999999998,1.4495071809506044e-12,,,,,1093664.35,,,,
Granite District,Taylorsville High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4954.0,,,,,,,,,6113.89,,,,,,,51586.56,7873.65,,,145883.75,-21407.5,79569.49,-13085.25,22291.25,-2464.0,220573.21000000002,-14944.0,111858.41,11708.15,2219.0,48236.5,,,,12965.0,20550.6,,,,,,,,119444.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298330.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16733.289999999994,2.9103830456733704e-11,,,,,1124492.33,,,,
Granite District,Taylorsville School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.62,,,,,,,,,,141.0,,,,,,,,,,,,,13327.24,,,341.4,3016.2200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47471.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.8,-1468.8000000000002,,,,,12381.81,,,,
Granite District,Taylorsville School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.68,,,,,,,,,,,,,,,,,,,83.34,43.0,5451.5,,,,,200.23,5258.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77855.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,17405.98,,,,
Granite District,Taylorsville School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.65,,,,,,,,,,,,,,,,,,,,60.0,8219.0,,,,,460.0,1955.8600000000001,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123706.37000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.82000000000153,0.0,,,,,20641.48,,,,
Granite District,Thomas Jefferson Jr High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.6,,,,,,,10952.0,,240.0,70765.85,,,,,,,,,20118.74,,,,5055.93,,,8594.0,5990.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66315.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6953.9,,,,,,,,,
Granite District,Thomas Jefferson Jr High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0,,,,2037.72,,,,,,,2175.76,44.23,510.0,60100.59,,,,,,,,,11471.82,956.98,2455.01,,,,,8870.0,2493.87,,,,,,,,4247.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144768.53999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9829.48,-1.1013412404281553e-13,,,,,229239.83000000002,,,,
Granite District,Thomas Jefferson Jr High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.58,,,,,,,2706.24,,,,34230.17,-5657.6,34037.13,-5478.1,145.0,-10.0,4830.25,-645.0,7930.99,886.13,,-35.25,,,,,3923.1000000000004,,,,,,,,3315.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171030.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37257.93,,,,,,,,,,,,,,,,,,,,,,,,,3401.7699999999913,0.0,,,,,215989.74,,,,
Granite District,Thomas W. Bacchus School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.22,,,,,,,,,,155.57999999999998,,,,,,,,,492.03999999999996,,,,6443.0,,,56.4,2353.76,,,,,,,,5632.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47168.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.6,-1337.6,,,,,15180.53,,,,
Granite District,Thomas W. Bacchus School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.2,,,,,,,,,,,,,,,,,,,341.71999999999997,41.0,5360.0,,,,,40.23,3091.23,,,,,,,,4586.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815.23999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16831.52,,,,
Granite District,Thomas W. Bacchus School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.75,,,,,,,,,,,,,,,,,,,284.85,170.84,,,,,,,833.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82546.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13254.96,,,,,,,,,,,,,,,,,,,,,,,,,28.31999999999971,0.0,,,,,18366.87,,,,
Granite District,Twin Peaks School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.41,,,,,,,,,,201.0,,,,,,,,,,,,,13279.0,,,616.4,6981.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43225.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.8,-1212.8,,,,,7967.650000000001,,,,
Granite District,Twin Peaks School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.74,,,,,,,,,,10.0,,,,,,,,,,129.0,13320.0,,,,,560.23,2305.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75194.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,14107.3,,,,
Granite District,Twin Peaks School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.43,,,,,,,,,,,,,,,,,,,,10.0,,,,,,615.0,155.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72455.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.319999999999126,0.0,,,,,14784.38,,,,
Granite District,Upland Terrace School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.49,,,,,,,,,,196.0,,,,,,,,,76.37,,,,15675.33,,,736.4,19841.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50692.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.4,-1366.3999999999996,,,,,34309.0,,,,
Granite District,Upland Terrace School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.28,,,,,,,,,,5.0,,,,,,,,,96.93,20.0,16036.18,,,,,40.23,15739.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82104.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25954.68,,,,
Granite District,Upland Terrace School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4,,,,,,,,,,,,,,,,,,,,40.31,,,,,,,16030.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82114.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31999999999978,0.0,,,,,24419.11,,,,
Granite District,Valley Crest School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.25,,,,,,,,,,588.37,,,,,,,,,6539.259999999999,,,,7710.0,,,176.4,3466.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52715.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.0,-1840.0,,,,,10118.93,,,,
Granite District,Valley Crest School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.37,,,,,,,,,,286.75,,,,,,,,,4421.92,148.0,9650.0,,,,,40.23,5265.5599999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141903.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,5367.469999999999,,,,
Granite District,Valley Crest School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.15,,,,,,,,,,,,,,,,,,,4182.17,96.95,1965.5,,,,,25.0,2678.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136581.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31999999999971,0.0,,,,,5068.09,,,,
Granite District,Valley Jr High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9521.08,,,,,,,2260.0,,,30901.06,,,,,,,,,9841.78,,,,,,,9425.0,9052.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71846.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9495.56,,,,,,,,,
Granite District,Valley Jr High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9640.56,,,,,,,,,,26139.81,,,,,,,,,7303.85,622.9,1521.01,,,,,9440.0,2301.55,,,,,,,,112.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114237.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7607.6900000000005,,,,,,438685.93000000005,,,,
Granite District,Valley Jr High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.46,,,,,,,2385.0,,,,31136.75,-7974.75,5907.0,-2040.0,,,70.0,,2546.2999999999997,918.55,354.43,35.0,,,,,2021.8799999999999,,,,,,,,27.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126041.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446.7700000000004,0.0,,,,,421954.91,,,,
Granite District,Vista School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.34,,,,,,,,,,275.0,,,,,,,,,208.17,,,,23086.35,,,1316.4,3417.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66266.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.8,-1996.8,,,,,78025.01,,,,
Granite District,Vista School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.55,,,,,,,,,,70.0,,,,,,,,,134.92,96.0,21805.05,,,,,340.23,8018.610000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141480.91999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84235.03,,,,
Granite District,Vista School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.9,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,5532.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140787.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31999999999607,0.0,,,,,86920.56,,,,
Granite District,Wasatch Jr High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7687.75,,,,,,,14132.0,,,100960.44,,,,,,,,,31796.8,,,,1067.0,,,49345.0,2505.0,,,,,,,,157.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84253.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.83999999999958,,,,,,,,,
Granite District,Wasatch Jr High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8798.1,,,,,,,129.0,372.98,,74117.04,,,,,,,,,32444.86,1528.1,138.49,,,,,25620.0,6273.53,,,,,,,,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104349.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1643.91,0.0,,,,,431575.01,,,,
Granite District,Wasatch Jr High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.82,,,,,,,7653.0,,,,33589.5,-1380.0,25975.26,-1265.0,,,8161.0,-35.0,17681.649999999998,1777.88,3605.17,60.0,,,,-1312.5,5370.37,,,,,,,,-141.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111906.48999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6891.769999999997,-6.821210263296962e-13,,,,,406649.5200000001,,,,
Granite District,West Kearns School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.44,,,,,,,,,,1709.44,,,,,,,,,389.13,,,,13718.42,,,56.4,15571.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66482.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.8,-2156.8,,,,,33166.62,,,,
Granite District,West Kearns School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.2,,,,,,,,,,,,,,,,,,,341.37,562.07,26409.0,,,,,40.23,7763.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110883.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,31777.56,,,,
Granite District,West Kearns School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.88,,,,,,,,,,,,,,,,,,,333.64,79.0,3150.4,,,,,,1046.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147665.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13634.99,,,,,,,28.320000000003347,-17.270000000000437,,,,,35489.73999999999,,,,
Granite District,West Lake Jr High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.01,,,,,,,4512.0,,263.0,33987.88,,,,,,,,,9910.66,,,,607.02,,,12626.400000000001,2464.25,,,,,,,,566.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92666.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22790.39,,,,,,,,,
Granite District,West Lake Jr High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.03,,,,,,,2116.0,,40.0,37291.64,,,,,,,,,6348.75,1593.0,,,,,,2337.5,2054.83,,,,,,,,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129138.73999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7761.53,,,,,,114301.11,,,,
Granite District,West Lake Jr High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.74,,,,,,,,,,,28867.5,-6186.25,5550.75,-1240.0,,,121.0,,491.0,940.0,301.04,25.0,,,,,1864.4099999999999,,,,,,,,4198.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119532.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102322.56,,,,,,,,,,,,,,,,,,,,,,,,,2761.770000000004,-2.2737367544323206e-13,,,,,71379.37000000001,,,,
Granite District,West Valley School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.23,,,,,,,,,,205.0,,,,,,,,,397.15,,,,22626.24,,,56.4,8817.029999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67850.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.8,-2028.8,,,,,29292.07,,,,
