LEA,school,year,e_1000,e_2100,e_2110,e_2120,e_2130,e_2140,e_2150,e_2160,e_2170,e_2180,e_2190,e_2200,e_2210,e_2212,e_2213,e_2219,e_2220,e_2230,e_2240,e_2290,e_2300,e_2310,e_2311,e_2312,e_2315,e_2316,e_2317,e_2319,e_2320,e_2321,e_2329,e_2400,e_2410,e_2490,e_2500,e_2510,e_2520,e_2530,e_2540,e_2560,e_2570,e_2580,e_2590,e_2600,e_2610,e_2620,e_2630,e_2640,e_2650,e_2660,e_2670,e_2680,e_2700,e_2710,e_2720,e_2730,e_2790,e_2795,e_2900,e_3100,e_3200,e_3300,e_3310,e_3350,e_3360,e_3370,e_3390,e_3395,e_4000,e_4100,e_4200,e_4300,e_4500,e_4502,e_4600,e_4700,e_4900,e_5000,e_5100,e_5200,e_5300,e_5900
Jefferson Academy,Jefferson Academy,2019,1991121.27,39444.43000000001,,,3222.4100000000003,21731.25,58500.0,19518.75,,,,17599.83,,,,,13799.1,,,,1589.91,,,,,,,,,,,216384.71,,,246087.64,,,,,,,,,51716.14,136145.04,7649.26,46.68,,,,,,2755.01,,,,,,,105417.23999999999,,,,,,,,,35378.0,,,,,,,,,,931255.48,,,
Jefferson Academy,Jefferson Academy,2020,2027161.5099999998,76662.37000000001,,,3685.23,16057.5,66000.0,18450.0,,,,11187.25,,,,,19470.110000000004,,,,,,,,,,,,,,,221719.43999999997,,,283194.52999999997,,,,,,,,,23669.15,127534.39000000001,21190.64,21780.0,,,,,,4155.02,,,,,,,137798.19,,,,,,,,,35692.0,,,,,,,,,,877156.16,,,
Jefferson Academy,Jefferson Academy,2021,2320778.96,61083.340000000004,,,3941.47,20081.25,82500.0,15768.75,,,,22043.63,,,,,22612.9,,,,,,,,,,,,,,,247160.39,,,331390.73000000004,,,,,,,,,23999.64,128627.78000000001,380712.11,27305.0,,,,,,1725.0,,,,,,,144745.43,,,,,,,,,,,,,,,,,,,865971.0,,,
John Hancock Charter School,John Hancock Charter School,2016,769629.0,28004.0,,,,,,,,,,66636.0,,,,,,,,,26271.0,,,,,,,,,,,109684.0,,,65187.0,,,,,,,,,58494.0,,,,,,,,,1500.0,,,,,,,,,6888.0,,,,,4649.0,,,,,,,,,,669.0,,,,30541.0,
John Hancock Charter School,John Hancock Charter School,2017,856720.0,23128.0,,,,,,,,,,60658.0,,,,,,,,,32142.0,,,,,,,,,,,113869.0,,,68308.0,,,,,,,,23606.0,87446.0,,,,,,,,,2510.0,,,,,,,,,5609.0,,,,,4405.0,,,,,,31767.0,,,530.0,,,,,,
John Hancock Charter School,John Hancock Charter School,2018,897449.0,25669.0,,,,,,,,,,68922.0,,,,,,,,,36663.0,,,,,,,,,,,135465.0,,,75777.0,,,,,,,,2635.0,122884.0,,,,,,,,,2445.0,,,,,,,,,2780.0,,,,,10551.0,,,,,,,,,558.0,,31767.0,,,,
John Hancock Charter School,John Hancock Charter School,2019,739345.35,23557.83,,,,,,,,,,76544.28,,,,,,,,,23952.530000000002,,,,,,,,,,,150297.63,,,164997.23,,,,,,,,,70881.68,,,,,,,,,3942.9399999999996,,,,,,,,,10599.27,,,,,,,,,,,30000.0,,,,,,,,,34413.99
John Hancock Charter School,John Hancock Charter School,2020,890478.7199999999,76593.45999999999,,,,,,,,,,62893.599999999984,,,,,,,,,72269.8,,,,,,,,,,,171364.86,,,116531.60000000002,,,,,,,,,74984.92000000001,,,,,,,,,2433.0,,,,,,,,,10291.53,,,,,,,,,,,,,,,,,,,,31766.760000000002
John Hancock Charter School,John Hancock Charter School,2021,1047528.0199999994,50005.810000000005,,,,,,,,,,17083.44,,,,,,,,,22832.860000000004,,,,,,,,,,,173165.60000000003,,,133365.43,,,,,,,,,60212.57,,,,,,,,,2073.0,,,,,,,,,2824.62,,,,,,,,,,,199418.65,,,,,,,,,29119.53
Jordan District,Antelope Canyon Elementary,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489669.43,,,,,,,,,,,,,
Jordan District,Antelope Canyon Elementary,2020,6704.15,,,,,,,,,,,764.1099999999999,,,,,,,,,,,,,,,,,,,,91058.88999999998,,,,,,,,,,,,37361.99,,,,,,,,,,,,,,,,,,,,,,,,,14921866.18,,,,,,,,,,,,,
Jordan District,Antelope Canyon Elementary,2021,2464665.0800000005,191042.46000000002,,,,,,,,,,176521.03999999992,,,,,,,,,,,,,,,,,,,,309990.58999999997,,,2480.0,,,,,,,,,240877.28000000003,,,,,,,,,,,,,,,,179772.05999999997,,,,,,,,,1444793.96,,,,,,,,71727.43000000001,,,,,
Jordan District,Bastian School,2017,582.31,,,,,,,,,,,1414.77,,,,,,,,,,,,,,,,,,,,87141.26,,,,,,,,,,,,9814.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9860086.74,,,,,
Jordan District,Bastian School,2018,2387289.3900000006,102893.34,,,,,,,,,,39894.270000000004,,,,,,,,,,,,,,,,,,,,234132.89,,,,,,,,,,,,198728.84000000003,,,,,,,,,,,,,,,,232382.37999999995,,,,,,,,,2209279.55,,,,,,,10011.78,,,,,,
Jordan District,Bastian School,2019,3270312.019999998,189003.57,,,,,,,,,,57146.11000000001,,,,,,,,,,,,,,,,,,,,290574.86000000004,,,,,,,,,,,,210086.29,,,,,,,,,,,,,,,,219148.1,,20289.95,,,,,,,184771.49000000002,,,,,,,,,,,,,
Jordan District,Bastian School,2020,3714696.9599999995,291939.07999999996,,,,,,,,,,131572.27000000002,,,,,,,,,,,,,,,,,,,,310777.12999999995,,,,,,,,,,,,211410.6,,,,,,,,,,,,,,,,245637.59000000003,,45.33,,,,,,,83480.44,,,,,,,,,,,,,
Jordan District,Bastian School,2021,4437606.299999996,291077.99000000005,,,,,,,,,,56269.69,,,,,,,,,,,,,,,,,,,,392659.82,,,2430.0,,,,,,,,,272135.97000000003,,,,,,,,,,,,,,,,224986.31000000003,,,,,,,,,160377.82,,,,,,,,,,,,,
Jordan District,Bingham High,2017,9094563.639999999,749749.1,,,,,,,,,,289732.31999999995,,,,,,,,,,,,,,,,,,,,993856.84,,,,,,,,,,,,1181470.95,,,,,,,,,,,,,,,,527801.6599999999,,14166.45,,,,,,,,,,,,,,,1627487.73,,,,,
Jordan District,Bingham High,2018,9752659.279999997,856563.5,,,,,,,,,,254989.29999999993,,,,,,,,,,,,,,,,,,,,1082149.81,,,,,,,,,,,,1162100.12,,,,,,,,,,,,,,,,533851.23,,6268.64,,,,,,,4056470.58,,,,,,,,,,,,,
Jordan District,Bingham High,2019,10614860.21,975185.61,,,,,,,,,,230011.50000000012,,,,,,,,,,,,,,,,,,,,1103068.37,,,,,,,,,,,,1138385.9,,,,,,,,,,,,,,,,549811.63,,,,,,,,,1347577.17,,,,,,,,,,,,,
Jordan District,Bingham High,2020,13556535.26000001,940411.9300000002,,,,,,,,,,269055.88,,,,,,,,,,,,,,,,,,,,1331927.8800000001,,,,,,,,,,,,1096300.08,,,,,,,,,,,,,,,,451005.89,,14464.02,,,,,,,6289526.06,,,,,,,,,,,,,
Jordan District,Bingham High,2021,12953569.95,1011071.6299999998,,,,,,,,,,309524.4,,,,,,,,,,,,,,,,,,,,1220084.1400000001,,,7700.0,,,,,,,,,1123662.72,,,,,,,,,193.25,,,,,,,445790.6699999999,,34490.81,,,,,,,8638168.87,,,,,,,,,,,,,
Jordan District,Blackridge School,2017,3406472.5799999996,164624.06,,,,,,,,,,55428.84999999999,,,,,,,,,,,,,,,,,,,,296784.11,,,,,,,,,,,,255948.41000000003,,,,,,,,,,,,,,,,219509.55,,6692.38,,,,,,,,,,,,,,,180660.75,,,,,
Jordan District,Blackridge School,2018,3886629.1099999994,199826.77000000002,,,,,,,,,,52752.609999999986,,,,,,,,,,,,,,,,,,,,309749.06999999995,,,,,,,,,,,,258802.67,,,,,,,,,,,,,,,,224836.8,,7020.07,,,,,,,23192.07,,,,,,,,,,,,,
Jordan District,Blackridge School,2019,4341071.029999999,272740.52999999997,,,,,,,,,,67057.76999999999,,,,,,,,,,,,,,,,,,,,324282.12,,,,,,,,,,,,264437.76,,,,,,,,,,,,,,,,242936.57,,5675.04,,,,,,,17922.35,,,,,,,,,,,,,
Jordan District,Blackridge School,2020,4492664.209999997,296368.35000000003,,,,,,,,,,144718.69999999998,,,,,,,,,,,,,,,,,,,,333505.8,,,,,,,,,,,,282295.60000000003,,,,,,,,,,,,,,,,270486.24,,7817.12,,,,,,,40654.49,,,,,,,,,,,,,
Jordan District,Blackridge School,2021,4536893.709999999,250051.2600000001,,,,,,,,,,137214.43999999997,,,,,,,,,,,,,,,,,,,,396768.0100000001,,,2550.0,,,,,,,,,278689.29,,,,,,,,,,,,,,,,226629.88999999998,,2147.9500000000003,,,,,,,112072.34,,,,,,,,,,,,,
Jordan District,Bluffdale School,2017,3124287.61,55486.810000000005,,,,,,,,,,48830.56999999999,,,,,,,,,,,,,,,,,,,,296461.73,,,,,,,,,,,,229428.19,,,,,,,,,,,,,,,,281437.13,,1907.68,,,,,,,,,,,,,,,61541.43000000001,,,,,
Jordan District,Bluffdale School,2018,3595084.8199999994,199869.01,,,,,,,,,,52023.62000000001,,,,,,,,,,,,,,,,,,,,392955.00999999995,,,,,,,,,,,,249945.41999999998,,,,,,,,,,,,,,,,282800.02,,4465.75,,,,,,,105110.37,,,,,,,,,,,,,
Jordan District,Bluffdale School,2019,3886530.67,239925.49999999997,,,,,,,,,,52996.189999999995,,,,,,,,,,,,,,,,,,,,407195.2100000001,,,,,,,,,,,,233695.69,,,,,,,,,,,,,,,,275441.95999999996,,3465.78,,,,,,,13131.41,,,,,,,,,,,,,
Jordan District,Bluffdale School,2020,3060316.15,226630.01,,,,,,,,,,96071.46000000006,,,,,,,,,,,,,,,,,,,,305832.69,,,,,,,,,,,,220595.24000000005,,,,,,,,,,,,,,,,223742.97,,773.98,,,,,,,150148.06,,,,,,,,,,,,,
Jordan District,Bluffdale School,2021,3400775.3200000003,238946.87,,,,,,,,,,105112.25,,,,,,,,,,,,,,,,,,,,309715.2,,,2830.0,,,,,,,,,237237.85,,,,,,,,,,,,,,,,233758.67,,1575.1200000000001,,,,,,,100161.3,,,,,,,,,,,,,
Jordan District,Butterfield Canyon School,2017,2912637.8400000012,71886.1,,,,,,,,,,50160.469999999994,,,,,,,,,,,,,,,,,,,,258153.07,,,,,,,,,,,,243870.56,,,,,,,,,,,,,,,,207527.52,,1229.04,,,,,,,,,,,,,,,32891.45,,,,,
Jordan District,Butterfield Canyon School,2018,2869625.4799999986,89675.45999999998,,,,,,,,,,48501.67,,,,,,,,,,,,,,,,,,,,259943.63999999998,,,,,,,,,,,,234796.58,,,,,,,,,,,,,,,,198570.42,,4048.63,,,,,,,27821.08,,,,,,,,,,,,,
Jordan District,Butterfield Canyon School,2019,3306913.1200000006,122168.23000000001,,,,,,,,,,57966.91,,,,,,,,,,,,,,,,,,,,349499.84,,,,,,,,,,,,230275.2,,,,,,,,,,,,,,,,218815.83000000002,,1978.37,,,,,,,8153.030000000001,,,,,,,,,,,,,
Jordan District,Butterfield Canyon School,2020,4045140.65,168167.97,,,,,,,,,,96448.38000000002,,,,,,,,,,,,,,,,,,,,298201.3,,,,,,,,,,,,243284.91999999998,,,,,,,,,,,,,,,,212868.58,,2802.99,,,,,,,88660.85,,,,,,,,,,,,,
Jordan District,Butterfield Canyon School,2021,3970903.6300000013,198134.19999999995,,,,,,,,,,77231.53000000001,,,,,,,,,,,,,,,,,,,,327785.5500000001,,,3630.0,,,,,,,,,286792.24,,,,,,,,,,,,,,,,208137.8,,3185.38,,,,,,,196771.09,,,,,,,,,,,,,
Jordan District,Columbia School,2017,2498193.340000001,85027.37999999999,,,,,,,,,,38208.759999999995,,,,,,,,,,,,,,,,,,,,210395.46999999997,,,,,,,,,,,,242985.28000000003,,,,,,,,,,,,,,,,332038.93999999994,,472.19,,,,,,,,,,,,,,,29956.39,,,,,
Jordan District,Columbia School,2018,2547942.0500000003,244041.58000000005,,,,,,,,,,52977.04999999998,,,,,,,,,,,,,,,,,,,,214421.7,,,,,,,,,,,,240881.62,,,,,,,,,,,,,,,,321460.67,,50.0,,,,,,,70184.65999999999,,,,,,,,,,,,,
Jordan District,Columbia School,2019,2582455.1099999994,384860.88,,,,,,,,,,44866.89000000001,,,,,,,,,,,,,,,,,,,,209908.67,,,,,,,,,,,,231842.52999999997,,,,,,,,,,,,,,,,319378.27,,,,,,,,,46872.81,,,,,,,,,,,,,
Jordan District,Columbia School,2020,2830944.5699999994,388636.26,,,,,,,,,,52851.46,,,,,,,,,,,,,,,,,,,,274416.94999999995,,,,,,,,,,,,216083.41000000003,,,,,,,,,,,,,,,,311750.21,,1834.4900000000002,,,,,,,185071.38,,,,,,,,,,,,,
Jordan District,Columbia School,2021,2932050.2599999993,376768.41,,,,,,,,,,44042.50000000001,,,,,,,,,,,,,,,,,,,,322001.73000000004,,,3630.0,,,,,,,,,236151.91999999998,,,,,,,,,,,,,,,,306873.6400000001,,1123.34,,,,,,,25601.27,,,,,,,,,,,,,
Jordan District,Copper Canyon School,2017,2709462.5099999993,1212.6,,,,,,,,,,40763.630000000005,,,,,,,,,,,,,,,,,,,,213002.81000000003,,,,,,,,,,,,241720.74,,,,,,,,,,,,,,,,224741.76999999996,,1117.28,,,,,,,,,,,,,,,18159.989999999998,,,,,
Jordan District,Copper Canyon School,2018,2604053.900000001,123150.48000000001,,,,,,,,,,49635.30000000001,,,,,,,,,,,,,,,,,,,,222185.32,,,,,,,,,,,,242117.72000000003,,,,,,,,,,,,,,,,231828.86000000002,,1949.0,,,,,,,189248.36000000002,,,,,,,,,,,,,
Jordan District,Copper Canyon School,2019,2947573.4899999998,201397.5,,,,,,,,,,52784.59999999999,,,,,,,,,,,,,,,,,,,,225783.12,,,,,,,,,,,,254345.86,,,,,,,,,,,,,,,,246155.86000000002,,367.45,,,,,,,272362.11,,,,,,,,,,,,,
Jordan District,Copper Canyon School,2020,2928395.659999999,256539.21000000005,,,,,,,,,,95891.15000000002,,,,,,,,,,,,,,,,,,,,283391.93000000005,,,,,,,,,,,,252088.11,,,,,,,,,,,,,,,,250126.28,,27.47,,,,,,,33533.08,,,,,,,,,,,,,
Jordan District,Copper Canyon School,2021,2914205.900000001,319857.92999999993,,,,,,,,,,70379.09000000001,,,,,,,,,,,,,,,,,,,,287496.9799999999,,,3810.0,,,,,,,,,268466.78,,,,,,,,,,,,,,,,209715.12999999998,,502.76,,,,,,,39098.229999999996,,,,,,,,,,,,,
Jordan District,Copper Hills High,2017,9572690.849999994,881012.6200000002,,,,,,,,,,297630.95999999985,,,,,,,,,,,,,,,,,,,,1140393.6900000002,,,,,,,,,,,,1256025.4299999997,,,,,,,,,,,,,,,,674657.03,,16041.75,,,,,,,,,,,,,,,1247253.7599999998,,,,,
Jordan District,Copper Hills High,2018,10617352.209999997,1044023.8399999999,,,,,,,,,,251428.61000000004,,,,,,,,,,,,,,,,,,,,1183159.9099999997,,,,,,,,,,,,1303892.7599999998,,,,,,,,,,,,,,,,699059.3500000001,,16422.27,,,,,,,1966209.33,,,,,,,,,,,,,
Jordan District,Copper Hills High,2019,11120472.439999992,971179.2499999999,,,,,,,,,,250874.32999999996,,,,,,,,,,,,,,,,,,,,1234716.4599999997,,,,,,,,,,,,1282103.22,,,,,,,,,,,,,,,,725631.55,,130046.5,,,,,,,197065.27000000002,,,,,,,,,,,,,
Jordan District,Copper Hills High,2020,12090251.709999997,1074347.79,,,,,,,,,,328683.3299999998,,,,,,,,,,,,,,,,,,,,1301506.5999999999,,,,,,,,,,,,1114140.75,,,,,,,,,,,,,,,,624798.9600000001,,31651.92,,,,,,,1040668.6799999999,,,,,,,,,,,,,
Jordan District,Copper Hills High,2021,13881809.259999998,1301640.0000000002,,,,,,,,,,363845.8599999999,,,,,,,,,,,,,,,,,,,,1337868.43,,,10980.0,,,,,,,,,1194993.0899999999,,,,,,,,,,,,,,,,602930.2,,4410.96,,,,,,,666333.3799999999,,,,,,,,,,,,,
Jordan District,Copper Hills O & A,2017,,,,,,,,,,,,,,,,,,,,,322614.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan District,Copper Hills O & A,2018,,,,,,,,,,,,,,,,,,,,,403406.59,,,,,,,,,,,,,,9829.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0,,,,,,,,,,3500.0,,,
Jordan District,Copper Mountain Middle,2017,3896729.6700000004,302756.67,,,,,,,,,,178304.73999999996,,,,,,,,,,,,,,,,,,,,529564.92,,,,,,,,,,,,582953.12,,,,,,,,,,,,,,,,464022.6699999999,,3337.48,,,,,,,,,,,,,,,198731.25,,,,,
Jordan District,Copper Mountain Middle,2018,4562436.369999999,441234.8,,,,,,,,,,210044.06,,,,,,,,,,,,,,,,,,,,572449.63,,,,,,,,,,,,620826.17,,,,,,,,,,,,,,,,517670.65,,2834.42,,,,,,,100365.34,,,,,,,,,,,,,
Jordan District,Copper Mountain Middle,2019,5332624.969999998,574470.4699999999,,,,,,,,,,203753.61000000002,,,,,,,,,,,,,,,,,,,,761967.8700000001,,,,,,,,,,,,609427.6099999999,,,,,,,,,,,,,,,,566451.3200000001,,1153.23,,,,,,,87494.99,,,,,,,,,,,,,
Jordan District,Copper Mountain Middle,2020,4087052.9099999988,514477.56000000006,,,,,,,,,,194736.02,,,,,,,,,,,,,,,,,,,,620964.85,,,,,,,,,,,,569211.04,,,,,,,,,,,,,,,,392498.61999999994,,2617.83,,,,,,,152626.61,,,,,,,,,,,,,
Jordan District,Copper Mountain Middle,2021,4517722.669999998,477339.8399999999,,,,,,,,,,212651.07,,,,,,,,,,,,,,,,,,,,647535.4399999998,,,7930.0,,,,,,,,,611627.3,,,,,,,,,,,,,,,,393376.63,,2752.56,,,,,,,97571.57999999999,,,,,,,,,,,,,
Jordan District,Daybreak School,2017,3279009.3300000005,121239.54,,,,,,,,,,48103.20999999999,,,,,,,,,,,,,,,,,,,,299069.27999999997,,,,,,,,,,,,225408.57000000004,,,,,,,,,,,,,,,,237977.29,,4156.41,,,,,,,,,,,,,,,81158.36,,,,,
Jordan District,Daybreak School,2018,2348422.1199999996,166479.46,,,,,,,,,,54039.020000000004,,,,,,,,,,,,,,,,,,,,211593.1,,,,,,,,,,,,227286.0,,,,,,,,,,,,,,,,172753.49000000002,,7022.33,,,,,,,95162.03,,,,,,,,,,,,,
Jordan District,Daybreak School,2019,2932080.229999999,273707.61999999994,,,,,,,,,,50948.549999999996,,,,,,,,,,,,,,,,,,,,215634.03,,,,,,,,,,,,238878.21,,,,,,,,,,,,,,,,189531.12000000002,,7937.33,,,,,,,42028.68,,,,,,,,,,,,,
Jordan District,Daybreak School,2020,3485472.7400000007,305476.18,,,,,,,,,,58722.42999999999,,,,,,,,,,,,,,,,,,,,301776.80000000005,,,,,,,,,,,,257878.31,,,,,,,,,,,,,,,,187519.25000000003,,9517.26,,,,,,,88857.04,,,,,,,,,,,,,
Jordan District,Daybreak School,2021,3547569.369999999,300395.73,,,,,,,,,,68369.56,,,,,,,,,,,,,,,,,,,,321000.97,,,3630.0,,,,,,,,,248734.46,,,,,,,,,,,,,,,,190988.78,,100.82,,,,,,,111768.23,,,,,,,,,,,,,
Jordan District,Eastlake School,2017,4308464.589999999,50690.909999999996,,,,,,,,,,64574.32999999999,,,,,,,,,,,,,,,,,,,,356808.3900000001,,,,,,,,,,,,296106.37,,,,,,,,,,,,,,,,256933.21,,14476.64,,,,,,,,,,,,,,,23872.55,,,,,
Jordan District,Eastlake School,2018,3446440.9000000004,68434.93000000002,,,,,,,,,,58082.030000000006,,,,,,,,,,,,,,,,,,,,324896.17,,,,,,,,,,,,260409.68000000002,,,,,,,,,,,,,,,,220832.2,,11267.99,,,,,,,43975.740000000005,,,,,,,,,,,,,
Jordan District,Eastlake School,2019,4081258.82,111213.3,,,,,,,,,,81896.35999999999,,,,,,,,,,,,,,,,,,,,332128.39,,,,,,,,,,,,177347.92000000004,,,,,,,,,,,,,,,,264348.81,,31572.84,,,,,,,27030.24,,,,,,,,,,,,,
Jordan District,Eastlake School,2020,3958592.389999999,155077.18,,,,,,,,,,77240.45999999999,,,,,,,,,,,,,,,,,,,,350817.58999999997,,,,,,,,,,,,254800.95,,,,,,,,,,,,,,,,287959.95,,24507.09,,,,,,,11732.16,,,,,,,,,,,,,
Jordan District,Eastlake School,2021,4254430.09,208948.36,,,,,,,,,,68286.75,,,,,,,,,,,,,,,,,,,,305986.36000000004,,,3630.0,,,,,,,,,284955.44999999995,,,,,,,,,,,,,,,,209721.19000000003,,2416.18,,,,,,,45228.24,,,,,,,,,,,,,
Jordan District,Elk Meadows School,2017,3301985.03,142835.24000000002,,,,,,,,,,42267.48999999999,,,,,,,,,,,,,,,,,,,,228758.1,,,,,,,,,,,,283035.44,,,,,,,,,,,,,,,,270121.9,,1637.48,,,,,,,,,,,,,,,132491.25,,,,,
Jordan District,Elk Meadows School,2018,3239263.1400000006,171490.87999999995,,,,,,,,,,43981.00999999999,,,,,,,,,,,,,,,,,,,,289192.23,,,,,,,,,,,,263218.36999999994,,,,,,,,,,,,,,,,208784.36,,,,,,,,,342104.1,,,,,,,,,,,,,
Jordan District,Elk Meadows School,2019,3492388.77,178184.31,,,,,,,,,,46216.920000000006,,,,,,,,,,,,,,,,,,,,288726.17999999993,,,,,,,,,,,,236447.07,,,,,,,,,,,,,,,,219020.59000000003,,1206.42,,,,,,,45803.64,,,,,,,,,,,,,
Jordan District,Elk Meadows School,2020,3578426.86,299844.07,,,,,,,,,,104690.16999999998,,,,,,,,,,,,,,,,,,,,285923.72000000003,,,,,,,,,,,,223648.09999999998,,,,,,,,,,,,,,,,199170.22999999998,,1011.0,,,,,,,36561.79,,,,,,,,,,,,,
Jordan District,Elk Meadows School,2021,3692663.4499999997,273319.22,,,,,,,,,,87308.11999999998,,,,,,,,,,,,,,,,,,,,302089.78,,,2980.0,,,,,,,,,239599.33000000002,,,,,,,,,,,,,,,,199325.22000000003,,1934.83,,,,,,,140032.84,,,,,,,,,,,,,
Jordan District,Elk Ridge Middle,2017,3561206.520000001,347285.73999999993,,,,,,,,,,140945.38,,,,,,,,,,,,,,,,,,,,540099.83,,,,,,,,,,,,527852.58,,,,,,,,,,,,,,,,506303.95000000007,,576.82,,,,,,,,,,,,,,,1599436.35,,,,,
Jordan District,Elk Ridge Middle,2018,3994625.6700000004,385667.7,,,,,,,,,,136375.13,,,,,,,,,,,,,,,,,,,,556733.68,,,,,,,,,,,,524372.11,,,,,,,,,,,,,,,,464526.81,,68.0,,,,,,,42182.36,,,,,,,,,,,,,
Jordan District,Elk Ridge Middle,2019,4499774.869999998,474948.64999999997,,,,,,,,,,124735.76000000002,,,,,,,,,,,,,,,,,,,,574262.94,,,,,,,,,,,,522816.1400000001,,,,,,,,,,,,,,,,586605.36,,,,,,,,,451602.42,,,,,,,,,,,,,
Jordan District,Elk Ridge Middle,2020,5152439.25,533263.3600000001,,,,,,,,,,149967.76,,,,,,,,,,,,,,,,,,,,588389.55,,,,,,,,,,,,509372.01,,,,,,,,,,,,,,,,454138.25,,1000.0,,,,,,,56181.47,,,,,,,,,,,,,
Jordan District,Elk Ridge Middle,2021,5593871.899999997,562364.98,,,,,,,,,,218333.88000000003,,,,,,,,,,,,,,,,,,,,633971.5099999998,,,7550.0,,,,,,,,,512397.3499999999,,,,,,,,,,,,,,,,456176.14999999997,,1368.28,,,,,,,222153.58000000002,,,,,,,,,,,,,
Jordan District,Falcon Ridge School,2017,2543967.0799999987,40972.700000000004,,,,,,,,,,51062.51,,,,,,,,,,,,,,,,,,,,269624.51999999996,,,,,,,,,,,,231856.11000000002,,,,,,,,,,,,,,,,214495.23999999996,,,,,,,,,,,,,,,,,118527.66,,,,,
Jordan District,Falcon Ridge School,2018,2620108.71,103835.63,,,,,,,,,,59118.41,,,,,,,,,,,,,,,,,,,,220486.09000000003,,,,,,,,,,,,219858.09,,,,,,,,,,,,,,,,223124.67,,,,,,,,,17207.090000000004,,,,,,,,,,,,,
Jordan District,Falcon Ridge School,2019,2811746.8299999996,146012.44,,,,,,,,,,56047.87000000002,,,,,,,,,,,,,,,,,,,,233259.79,,,,,,,,,,,,221349.46,,,,,,,,,,,,,,,,214108.02000000002,,255.7,,,,,,,37726.700000000004,,,,,,,,,,,,,
Jordan District,Falcon Ridge School,2020,3041368.619999999,204384.56000000003,,,,,,,,,,83309.76000000001,,,,,,,,,,,,,,,,,,,,282856.24,,,,,,,,,,,,224993.48,,,,,,,,,,,,,,,,189754.08999999997,,672.06,,,,,,,3862.37,,,,,,,,,,,,,
Jordan District,Falcon Ridge School,2021,3300797.469999999,217329.77000000005,,,,,,,,,,76252.68000000002,,,,,,,,,,,,,,,,,,,,305163.65,,,3630.0,,,,,,,,,250403.78,,,,,,,,,,,,,,,,192228.64,,895.62,,,,,,,35991.450000000004,,,,,,,,,,,,,
Jordan District,Foothills School,2017,3814342.27,47070.51,,,,,,,,,,49782.66,,,,,,,,,,,,,,,,,,,,383423.74,,,,,,,,,,,,300077.01,,,,,,,,,,,,,,,,236246.79,,1000.0,,,,,,,,,,,,,,,145368.59,,,,,
Jordan District,Foothills School,2018,3671920.1699999976,112509.07,,,,,,,,,,70383.90999999999,,,,,,,,,,,,,,,,,,,,304215.45,,,1500.0,,,,,,,,,271809.33,,,,,,,,,,,,,,,,256873.2,,8472.1,,,,,,,53483.94,,,,,,,,,,,,,
Jordan District,Foothills School,2019,4237734.659999999,259816.86,,,,,,,,,,58837.88000000001,,,,,,,,,,,,,,,,,,,,320378.31,,,,,,,,,,,,247867.28000000003,,,,,,,,,,,,,,,,277676.74,,17991.98,,,,,,,27633.11,,,,,,,,,,,,,
Jordan District,Foothills School,2020,4523658.899999999,151108.97,,,,,,,,,,132247.62000000002,,,,,,,,,,,,,,,,,,,,390990.5499999999,,,,,,,,,,,,243420.1,,,,,,,,,,,,,,,,272633.17000000004,,6200.57,,,,,,,73559.79000000001,,,,,,,,,,,,,
Jordan District,Foothills School,2021,4308869.880000002,276354.5899999999,,,,,,,,,,108908.12,,,,,,,,,,,,,,,,,,,,384172.43,,,3630.0,,,,,,,,,262575.63,,,,,,,,,,,,,,,,236362.63,,415.34,,,,,,,63244.28,,,,,,,,,,,,,
Jordan District,Fort Herriman Middle,2017,4165067.480000002,365364.1299999999,,,,,,,,,,180592.47000000003,,,,,,,,,,,,,,,,,,,,552239.48,,,,,,,,,,,,548987.28,,,,,,,,,,,,,,,,543582.4500000001,,200.0,,,,,,,,,,,,,,,121190.59,,,,,
Jordan District,Fort Herriman Middle,2018,4692882.840000004,475710.73999999993,,,,,,,,,,182583.54999999993,,,,,,,,,,,,,,,,,,,,584623.4299999999,,,,,,,,,,,,579137.84,,,,,,,,,,,,,,,,568888.96,,,,,,,,,105540.97000000002,,,,,,,,,,,,,
Jordan District,Fort Herriman Middle,2019,5225993.69,518151.61,,,,,,,,,,212619.81,,,,,,,,,,,,,,,,,,,,773860.3700000001,,,,,,,,,,,,550416.69,,,,,,,,,,,,,,,,587612.8899999999,,604.52,,,,,,,168866.44999999998,,,,,,,,,,,,,
Jordan District,Fort Herriman Middle,2020,5351229.540000001,481039.4600000001,,,,,,,,,,233037.91,,,,,,,,,,,,,,,,,,,,798851.4,,,374.25,,,,,,,,,567939.5299999999,,,,,,,,,,,,,,,,481442.57,,,,,,,,,180880.11,,,,,,,,,,,,,
Jordan District,Fort Herriman Middle,2021,5178652.920000001,529879.44,,,,,,,,,,177820.51999999996,,,,,,,,,,,,,,,,,,,,684738.3300000001,,,11010.0,,,,,,,,,586554.88,,,,,,,,,,,,,,,,502587.62999999995,,,,,,,,,298510.36,,,,,,,,,,,,,
