LEA,school,year,r_1100,r_1110,r_1111,r_1112,r_1113,r_1114,r_1115,r_1118,r_1124,r_1125,r_1128,r_1129,r_1134,r_1135,r_1136,r_1140,r_1154,r_1160,r_1162,r_1164,r_1174,r_1178,r_1184,r_1190,r_1199,r_1200,r_1300,r_1310,r_1320,r_1330,r_1340,r_1400,r_1410,r_1420,r_1440,r_1500,r_1510,r_1515,r_1540,r_1610,r_1620,r_1690,r_1700,r_1710,r_1720,r_1730,r_1740,r_1741,r_1742,r_1743,r_1744,r_1745,r_1746,r_1747,r_1748,r_1750,r_1760,r_1770,r_1780,r_1790,r_1800,r_1900,r_1910,r_1920,r_1930,r_1940,r_1950,r_1960,r_1965,r_1970,r_1980,r_1990,r_2000,r_3000,r_3005,r_3010,r_3013,r_3015,r_3020,r_3025,r_3100,r_3105,r_3110,r_3115,r_3120,r_3125,r_3128,r_3130,r_3155,r_3160,r_3200,r_3209,r_3210,r_3211,r_3212,r_3213,r_3215,r_3218,r_3220,r_3221,r_3230,r_3270,r_3300,r_3322,r_3336,r_3400,r_3405,r_3410,r_3415,r_3423,r_3435,r_3448,r_3467,r_3468,r_3470,r_3471,r_3477,r_3480,r_3500,r_3515,r_3520,r_3522,r_3555,r_3560,r_3600,r_3610,r_3612,r_3613,r_3635,r_3636,r_3637,r_3641,r_3646,r_3650,r_3655,r_3661,r_3687,r_3700,r_3701,r_3703,r_3704,r_3706,r_3708,r_3709,r_3710,r_3713,r_3714,r_3716,r_3717,r_3718,r_3719,r_3720,r_3721,r_3725,r_3760,r_3762,r_3764,r_3769,r_3770,r_3772,r_3774,r_3776,r_3780,r_3785,r_3795,r_3799,r_3800,r_3805,r_3807,r_3808,r_3810,r_3816,r_3851,r_3861,r_3862,r_3865,r_3866,r_3867,r_3868,r_3876,r_3878,r_3881,r_3882,r_3900,r_3990,r_5000,r_5100,r_5110,r_5120,r_5130,r_5140,r_5200,r_5210,r_5300,r_5400,r_5500,r_5600,r_5900,r_6100,r_6200,r_6300,r_6400,e_1000,e_2100,e_2110,e_2120,e_2130,e_2140,e_2150,e_2160,e_2170,e_2180,e_2190,e_2200,e_2210,e_2212,e_2213,e_2219,e_2220,e_2230,e_2240,e_2290,e_2300,e_2310,e_2311,e_2312,e_2315,e_2316,e_2317,e_2319,e_2320,e_2321,e_2329,e_2400,e_2410,e_2490,e_2500,e_2510,e_2520,e_2530,e_2540,e_2560,e_2570,e_2580,e_2590,e_2600,e_2610,e_2620,e_2630,e_2640,e_2650,e_2660,e_2670,e_2680,e_2700,e_2710,e_2720,e_2730,e_2790,e_2795,e_2900,e_3100,e_3200,e_3300,e_3310,e_3350,e_3360,e_3370,e_3390,e_3395,e_4000,e_4100,e_4200,e_4300,e_4500,e_4502,e_4600,e_4700,e_4900,e_5000,e_5100,e_5200,e_5300,e_5900
Jordan District,Westvale School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.67,,,,,,,,,,110.52,,,,,,,,,392.05,,,,20335.2,,,,7654.28,,,,,,,,51619.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604438.3000000003,226826.51,,,,,,,,,,60137.63,,,,,,,,,,,,,,,,,,,,283907.87000000005,,,,,,,,,,,,242662.59999999998,,,,,,,,,,,,,,,,299595.34,,100.0,,,,,,,108518.48,,,,,,,,,,,,,
Jordan District,Westvale School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.49,,,,,,,,,,56.05,,,,,,,,,339.25,,,,,,,,3096.63,,,,,,,,60314.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2863167.6300000018,282377.71,,,,,,,,,,36181.49,,,,,,,,,,,,,,,,,,,,311323.02999999997,,,2640.0,,,,,,,,,254746.11000000002,,,,,,,,,,,,,,,,231937.97999999998,,634.88,,,,,,,809518.1399999999,,,,,,,,,,,,,
Juab District,Juab District,2016.0,,910654.66,33002.83,327157.54,7680.39,2092869.41,35666.79,,1546899.72,36595.89,1740482.1,41177.5,,,,,,85698.64,19943.7,98533.7,95028.76,106925.83,,,,,,25565.0,,,,,,,,,33927.229999999996,,,337299.53,,,,,,,,,,,,,,,,,,,,,,12752.35,670.0,,,,,,,,,845756.61,,,,5458357.0,,,580074.0,185520.0,,,201734.0,,,24398.0,,,903954.3099999999,358790.23,14393.0,114858.67,,10596.0,-49599.23,40054.0,71051.0,,,,463603.0,,,,,,88921.0,,353684.0,,,,22246.82,7243.0,,,,,,25000.0,220994.95,25701.0,,205028.0,,,,,,,,,,,,,,,,2280.0,,,,,55631.54,,,,,7000.0,,,197031.0,,883.0,,,,,,,,,,,15735.0,603778.0,72658.0,,,4302.0,,,,,,,,,,,,,361570.95,,,,,,,,,,,,,,17203295.65,,,,,10507154.489999996,486824.79000000004,,,,,,,,,,744186.1300000001,,,,,,,,,647196.7499999999,,,,,,,,,,,929682.5900000001,,,142585.06000000003,,,,,,,,,1480615.9799999997,,,,,,,,,607683.1299999999,,,,,26663.97,,1184968.3299999998,,219868.78999999998,,,,,,,,,,,511170.2,,80268.84000000001,1252094.23,194143.2,,17243591.68,,,
Juab District,Juab District,2017.0,,4863099.05,61737.7,513540.0,12310.61,,1678200.01,,,,,,,,,,302674.65,,20827.43,104449.56,,,,,,,,2905.0,,,,,,,,,39567.149999999994,,,336809.81,,,,,,,,,,,,,,,,,,,,,,9557.88,175.0,,,,,,,,,80003.29,,,,6090107.08,,,619250.45,191040.0,,,158817.92,,,26776.12,,,1318690.63,106218.14,44989.0,51469.240000000005,,11555.56,29654.9,56182.58,77420.0,,,,493718.89,,,,,,30966.06,,379333.42,,,,21520.23,7076.43,,,,,,,338085.02,26149.64,,312449.04000000004,,,,,,,,,,,,,,,,,,,,,34105.17,,,,,,,,207010.85,,,,,,,,1000.0,,,,,15834.14,658710.63,80309.99,,,3518.79,,,,,,,,,,,,43712.0,270782.3,,,,,,,,,,,,,,,,,,,4659667.739999999,311038.11,,,,,,,,,,720041.45,,,,,,,,,683034.64,219133.0,,,,,,,,,,309806.03,,,245933.29,,,,,,,,,781851.5199999999,,,,,,,,,645690.0099999999,,,,,53577.4,,1279137.2400000002,,255003.12000000002,,,,,,,,,,,56494.82,,20910.730000000003,149118.34,218827.1,,2035085.96,,,
Juab District,Juab District,2018.0,,1394185.4000000001,70289.09,397831.95,11336.95,200000.0,1991591.68,,2214640.44,70855.93,1055052.88,33755.75,,,,,,87490.27,22318.96,140773.4,139493.41,66454.67,,,,,,2170.0,,,,,,,,,76766.54000000001,,,341592.25,,9090.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561005.6,,,,6377896.05,,,650950.88,198660.0,2428501.4199999995,,,,,,,,,,442092.31,,,,,,,,,,,,193409.16999999998,,,1366612.54,,,,,,,,,,,,,,,,,,,289512.19999999995,,,,,,,,,,,,,68191.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253050.82,,,,,,,,,,,,,,,,,,199527.91,,,,,,,,,,,,,,,,,,2834460.690000001,248878.00000000003,,13837.65,,,,,,,,302133.43000000005,,102420.37,,,,183591.77000000002,,,717713.55,,,,,,,,,,37176.159999999996,43160.88,,,273407.11,,,,,,,,,456868.01,,,,,,,,,682809.7999999999,,,,75353.62,,,1550623.48,,,241949.37,,,,1280.0,,,,,,101372.86,,11655.81,240987.71,181185.0,,1681336.4600000002,,,
Juab District,Juab District,2019.0,,1559609.5899999999,105372.35,446647.75,17148.59,400000.0,1945330.77,,2403805.53,107287.44,1626788.2,76428.68,41781.71,,,,,93900.84,22207.05,138934.96,138934.92,98973.53,,,,,,1885.0,,,,,,,,,207151.81,,,349216.68,,7250.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556698.99,,,,6444517.54,,,676146.81,203700.0,2692870.8,,,,,,,,,,763498.13,,,,,,,,,,,,266685.08999999997,,,138872.77,,,,,,,,,,,,,640604.33,,,,,,923132.65,,,,,,,,,,,,,50136.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909004.3999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160000.0,,,,,1337165.4300000002,381432.79,,,,,,,,,,389157.1099999999,,113114.35999999999,,,,621207.3300000001,,,776195.5199999999,,,,,,,,,,83091.46999999999,5706.34,,,302124.98,,,,,,,,,573723.0199999999,,,,,,,,,738125.3899999998,,,,112910.23000000001,,,1299885.26,,,330989.65,,,,44472.0,,,,,,18826.1,,5156.03,202838.68000000002,234089.89,,2438902.9999999995,,,
Juab District,Juab District,2020.0,,1825847.52,51584.86,446674.38,8341.39,,2070248.04,,3228711.76,52177.53,1791149.07,38831.34,29146.77,,,,,98925.95,22632.06,141569.48,64574.85,105358.21,,,,,,1345.0,4793.88,,,,,,,,203337.13999999998,,,283576.05,,6053.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627158.25,,,,6739946.53,,,727150.49,211920.0,2830432.4,,,,,,,,,,560492.8099999999,,,,,,,,,,,,297462.03,,,130177.12,,,,,,,,,,,,,1271883.12,,,,,,914765.08,,,,,,,,,,,,,45944.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835560.1500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4105000.0,,,,,1466133.8900000004,387576.8099999999,,,,,,,,,,410973.1600000001,,136396.41,,,,465166.85,,,813754.2300000001,,,,,,,,,,88616.94,3808.94,,,310721.3499999999,,,,,,,,,487075.1400000001,,,,,,,,,830153.84,,,,67370.45,,,1304016.7,,,414618.73,,,,32912.0,,,,,,155339.45,,2637.6499999999996,299338.60000000003,163536.81999999998,,6603591.25,,,
Juab District,Juab District,2021.0,,1578700.01,66523.53,454140.97,9776.05,430797.38,1893747.42,,3281237.22,55388.09,1597151.1,41360.29,20473.13,,,,,115102.45,23897.18,163815.99,135393.86,101103.52,,,,,,1370.0,,,,,,,,,36500.88,,,44230.08,,3314.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113439.34,,,,6870140.71,,,762025.09,,2577903.52,,,,,,,,,,1003600.46,,,,,,,,,,,,395417.34,,,187225.15,,,,,,,,,,,,,1232783.69,,,,,,913861.4600000001,,,,,,,,,,,,,34048.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646850.39,,,,,,,,,,,,,,,,,,,,,,,,,243400.0,-243400.0,,,,,2097000.0,,,,,1060886.81,371154.08,,,443631.4,,,,,,,456077.50999999995,,142632.33,,,,448838.49,,,784616.38,,,,,,,,,,58069.979999999996,19.41,,,311384.17,,,,,,,,,596299.37,,,,,,,,,794302.5,,,,68711.42,,,1200976.2200000002,,,382802.65,,,,22157.0,,,,,,43232.65,,9349.45,184652.51999999996,266370.67,,2675834.9899999998,,,
Juab District,Juab High,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159666.19,144998.52000000002,,,,,,,,,,33325.16,,,,,,,,,,,,,,,,,,,,175171.84999999998,,,,,,,,,,,,262748.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459690.75,,41000.0,570972.71,,,,,,
Juab District,Juab High,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385898.13,163512.27000000002,,4214.35,,,,,,,,43350.48999999999,,,,,,18249.0,,,,,,,,,,,,,,260699.43,,,,,,,,,,,,324575.66000000003,,,,,,,,,,,,,,,,25688.059999999998,,,,,,,,,,,,,,,43500.0,243450.84,,,,,,
Juab District,Juab High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20032.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393774.62,143665.44,,,,,,,,,,33954.79,,,,,,,,,,,,,,,,,,,,260272.69,,,,,,,,,,,,383773.55999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000.0,,41000.0,244823.24,,,,,,
Juab District,Juab High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,28616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635150.179999999,246313.49,,6000.0,,,,,,,,55166.32,,,,,,,,,,,,,,,,,,,,265621.43,,,,,,,,,,,,379852.87999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000.0,117915.14,,,,,,
Juab District,Juab High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55416.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208214.920000001,317233.0900000001,,3000.0,,,,,,,,171548.69,,,,,,1774.4,,,,,,,,,,,,,,269791.8,,,,,,,,,,,,395240.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,51000.0,1502787.68,,,,,,
Juab District,Juab Jr High,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029574.76,67456.56,,,,,,,,,,14758.050000000001,,,,,,,,,,,,,,,,,,,,105888.78,,,,,,,,,,,,146776.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.04,,10753.31,1268873.59,,,,,,
Juab District,Juab Jr High,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633982.6100000003,138525.63000000003,,,,,,,,,,35645.09,,,,,,7769.37,,,,,,,,,,,,,,166810.41999999998,,,,,,,,,,,,124523.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11662.5,,9010.43,145372.9,,,,,,
Juab District,Juab Jr High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837279.4099999997,112200.45000000001,,,,,,,,,,16425.280000000002,,,,,,,,,,,,,,,,,,,,173029.07000000004,,,,,,,,,,,,204969.90000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11973.76,3298596.2800000003,,,,,,
Juab District,Juab Jr High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695221.33,73465.04,,,,,,,,,,19973.16,,,,,,8157.0,,,,,,,,,,,,,,342925.82999999996,,,,,,,,,,,,312652.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10208.66,2223589.49,,,,,,
Juab District,Juab Jr High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648489.18,40074.93,,,,,,,,,,119214.76000000001,,,,,,,,,,,,,,,,,,,,351303.19,,,,,,,,,,,,280865.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013.99,48436.9,,,,,,
Juab District,Mona School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780577.2800000001,,,,,,,,,,,17677.36,,,,,,,,,,,,,,,,,,,,106107.95,,,,,,,,,,,,122406.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31516.4,,,,,,
Juab District,Mona School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321407.8300000003,,,,,,,,,,,19634.510000000002,,,,,,484300.2,,,,,,,,,,,,,,158880.82,,,,,,,,,,,,161284.53999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.0,,,121136.88,,,,,,
Juab District,Mona School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529751.55,,,,,,,,,,,26143.5,,,,,,,,,,,,,,,,,,,,161611.22,,,,,,,,,,,,175030.93,,,,,,,,,,,,,,,,923.81,,,,,,,,,,,,,,,,45679.479999999996,,,,,,
Juab District,Mona School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360644.0399999998,,,,,,,,,,,67992.06,,,,,,1085.51,,,,,,,,,,,,,,169722.57,,,,,,,,,,,,186487.25999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29395.02,,,,,,
Juab District,Mona School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342192.1800000002,,,,,,,,,,,110972.79999999999,,,,,,,,,,,,,,,,,,,,167701.68,,,,,,,,,,,,167174.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51962.57,,,,,,
Juab District,Nebo View School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891289.9299999999,,,,,,,,,,,8551.560000000001,,,,,,,,,,,,,,,,,,,,105013.58,,,,,,,,,,,,101189.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62639.45,,,,,,
Juab District,Nebo View School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204934.8100000005,,,,,,,,,,,14611.41,,,,,,775.28,,,,,,,,,,,,,,196179.13999999998,,,,,,,,,,,,130737.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7163.07,,,,,,
Juab District,Nebo View School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539065.5199999996,,,,,,,,,,,17948.13,,,,,,4443.68,,,,,,,,,,,,,,185334.55000000002,,,,,,,,,,,,150676.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67930.56,,,,,,
Juab District,Nebo View School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470493.6,,,,,,,,,,,107650.97,,,,,,1944.79,,,,,,,,,,,,,,188565.11,,,,,,,,,,,,160225.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.82,,,,,,
Juab District,Nebo View School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352399.77,,,,,,,,,,,131210.23,,,,,,1862.16,,,,,,,,,,,,,,193852.98999999996,,,,,,,,,,,,154495.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4532.98,,,,,,
Juab District,Red Cliff School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479844.55,364.14,,,,,,,,,,24799.93,,,,,,,,,,,,,,,,,,,,126113.94,,,,,,,,,,,,135835.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225338.87,,,43820.8,,,,,,
Juab District,Red Cliff School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054710.2699999998,2345.37,,,,,178.35,,,,,33933.979999999996,,,,,,8998.77,,,,,,,,,,,,,,308464.85,,,,,,,,,,,,191805.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39282.68,,,,,,
Juab District,Red Cliff School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790679.11,,,,,,550.0,,,,,26682.25,,,,,,,,,,,,,,,,,,,,326214.69,,,,,,,,,,,,200911.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94068.72,,,,,,
Juab District,Red Cliff School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549704.2100000004,,,,,,,,,,,68821.09000000001,,,,,,,,,,,,,,,,,,,,211936.1,,,,,,,,,,,,205909.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795.0,,,110750.6,,,,,,
